Track Name,Artist,Streams,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,analysis_url,duration_ms,time_signature,Label
Replay,Lady Gaga,2167880,0.6579999999999999,0.878,1,-3.875,1,0.123,0.00792,0.0,0.944,0.6829999999999999,122.015,https://api.spotify.com/v1/audio-analysis/7sKbyYeJnITO1Eh9xd0lKd,186653,4,0
Babylon,Lady Gaga,2056129,0.698,0.799,2,-4.372,1,0.0342,0.0129,5.46e-06,0.215,0.35100000000000003,115.957,https://api.spotify.com/v1/audio-analysis/5DttNeiizFqWUON9hZBqTY,161733,4,0
1000 Doves,Lady Gaga,1856850,0.6679999999999999,0.826,9,-4.466,1,0.0383,0.0236,1.07e-05,0.474,0.388,122.973,https://api.spotify.com/v1/audio-analysis/62hTXlVQacy3pjBW4ntRPl,215480,4,0
Así Soy Yo,Anuel AA,1135221,0.732,0.807,10,-3.424,0,0.116,0.445,0.00152,0.0975,0.7240000000000001,176.02599999999995,https://api.spotify.com/v1/audio-analysis/6NfC2FKfsfzuLIF4lThw0A,226379,4,0
Yikes,Nicki Minaj,992957,0.911,0.637,8,-8.381,1,0.447,0.0409,3.68e-05,0.238,0.66,149.996,https://api.spotify.com/v1/audio-analysis/75dLEqanQTupF3dtP9exT5,156882,4,0
"T.D (Lil Yachty & Tierra Whack feat. A$AP Rocky & Tyler, The Creator)",Lil Yachty,1115659,0.784,0.632,10,-6.082999999999998,0,0.34700000000000003,0.156,0.0,0.605,0.746,124.603,https://api.spotify.com/v1/audio-analysis/0gO3E51A3fqp0ypJ26QbVP,232839,4,0
Somo o No Somos,Anuel AA,916929,0.735,0.607,11,-5.369,0,0.0466,0.621,2.55e-06,0.0793,0.57,142.006,https://api.spotify.com/v1/audio-analysis/3YeImruYgPnQtn4QgHqi04,236650,4,0
In meinem Benz,AK AUSSERKONTROLLE,915823,0.7859999999999999,0.6659999999999999,6,-5.266,1,0.536,0.16699999999999998,0.0,0.235,0.737,154.862,https://api.spotify.com/v1/audio-analysis/6BXyD6UUPizpRpA7iOi99r,164203,4,0
SKRR,KALIM,863704,0.8029999999999999,0.649,10,-6.599,0,0.132,0.163,2.72e-05,0.152,0.584,125.038,https://api.spotify.com/v1/audio-analysis/0U9dP3BUlAgq9KkJXOijBH,119040,4,0
Máquina do Tempo,Matuê,920159,0.629,0.727,4,-4.387,0,0.0499,0.0647,0.0,0.138,0.132,149.97799999999995,https://api.spotify.com/v1/audio-analysis/5oI9blwsXC8AkTWw6wASY8,230400,4,0
The Truth,Kygo,1087311,0.629,0.539,7,-7.006,0,0.063,0.166,0.0,0.189,0.316,109.885,https://api.spotify.com/v1/audio-analysis/2lN4uUYkGymwAL5hY6sSAd,193747,4,0
HOES UP G'S DOWN,SHIRIN DAVID,829131,0.73,0.777,1,-6.375,0,0.29,0.0455,0.00106,0.0759,0.578,177.865,https://api.spotify.com/v1/audio-analysis/01I9AEz658sQnQzCL3K3QG,130307,4,0
Roadrunner,Bonez MC,1106013,0.795,0.607,7,-9.04,1,0.23,0.128,0.19,0.111,0.25,99.012,https://api.spotify.com/v1/audio-analysis/0BwO44CBPFWxAIO5ZbPf3N,149028,4,0
No Llores Mujer,Anuel AA,809782,0.693,0.5579999999999999,9,-5.664,1,0.0366,0.16899999999999998,0.0,0.0867,0.298,77.968,https://api.spotify.com/v1/audio-analysis/6VN85VvNB8w1QbJCXW8rTC,213949,4,0
Oprah's Bank Account (Lil Yachty & DaBaby feat. Drake),Lil Yachty,794689,0.83,0.625,5,-3.678,1,0.0573,0.226,0.0,0.302,0.884,138.046,https://api.spotify.com/v1/audio-analysis/0LEFmgIj8ABU7CelzGh5Bs,205636,4,0
Split/Whole Time,Lil Yachty,784715,0.667,0.489,9,-8.772,0,0.422,0.197,0.0,0.159,0.392,145.048,https://api.spotify.com/v1/audio-analysis/62hpoPrA3rtfeX1aWONig5,239314,4,0
Bogota,MERO,781783,0.856,0.675,8,-5.526,0,0.307,0.234,4.6e-06,0.0612,0.7190000000000001,94.03,https://api.spotify.com/v1/audio-analysis/29TUkNnrShE2xvCZcCb6Xa,164036,4,0
Wolves (feat. Post Malone),Big Sean,1207404,0.7240000000000001,0.675,2,-5.267,1,0.0867,0.0978,9.41e-06,0.35100000000000003,0.325,160.048,https://api.spotify.com/v1/audio-analysis/33gwZOGJWEZ7dRWPqPxBEZ,199758,4,0
Daisy,Ashnikko,1589380,0.8340000000000001,0.6629999999999999,8,-6.143,1,0.133,0.235,0.0,0.3720000000000001,0.774,121.876,https://api.spotify.com/v1/audio-analysis/0AUvWawuP0ibk4SQ3sIZjk,146523,4,0
Don Don,Daddy Yankee,1064178,0.838,0.8190000000000001,5,-4.681,0,0.211,0.285,6.3e-05,0.224,0.6559999999999999,105.027,https://api.spotify.com/v1/audio-analysis/3kml9ZdpT7UYk1ugkjqOzt,275893,4,0
Woodlawn,Aminé,761730,0.784,0.586,10,-5.148,1,0.057,0.159,0.0,0.183,0.8240000000000001,113.973,https://api.spotify.com/v1/audio-analysis/4FFC7McrnnwAWKbAqbckTP,143153,4,0
Birthday,Anne-Marie,1066571,0.609,0.785,11,-3.32,1,0.0891,0.0502,0.0,0.171,0.7559999999999999,151.995,https://api.spotify.com/v1/audio-analysis/5hff5RQeE84pznOt8WEWeO,181467,4,0
"I Do It (ft. Big Sean, Lil Baby)",Lil Wayne,1571690,0.804,0.528,1,-3.2310000000000003,1,0.378,0.125,0.0,0.41,0.321,138.005,https://api.spotify.com/v1/audio-analysis/1bRO28yzxgO3y3UmNR29TZ,184440,4,0
YELL OH,Trippie Redd,982766,0.8420000000000001,0.578,6,-6.05,0,0.138,0.00419,0.0,0.228,0.19,74.49600000000002,https://api.spotify.com/v1/audio-analysis/003VDDA7J3Xb2ZFlNx7nIZ,236779,4,0
Hips Don't Lie (feat. Wyclef Jean),Shakira,1023175,0.778,0.8240000000000001,10,-5.892,0,0.0712,0.284,0.0,0.405,0.7559999999999999,100.024,https://api.spotify.com/v1/audio-analysis/3ZFTkvIE7kyPt6Nu3PEa7V,218093,4,0
Don't Die,Killer Mike,820955,0.35200000000000004,0.807,0,-7.7810000000000015,1,0.173,0.0193,6.04e-06,0.0963,0.0423,90.772,https://api.spotify.com/v1/audio-analysis/6SKP6d0DFOBemCvThbuqUj,248133,4,0
Say It Loud - I'm Black And I'm Proud,James Brown,1449156,0.853,0.529,3,-9.692,1,0.22,0.28800000000000003,0.0118,0.0452,0.934,115.131,https://api.spotify.com/v1/audio-analysis/1sYRkVKdT2ize1HSDCwbEF,166533,4,0
24 (feat. Lil Baby),Money Man,878328,0.868,0.638,2,-7.746,1,0.0736,0.146,0.0565,0.0931,0.459,126.03,https://api.spotify.com/v1/audio-analysis/0xUvi7wldroBzaZCengPa5,182857,4,0
Star Shopping,Lil Peep,721662,0.585,0.471,4,-9.934,0,0.0616,0.0967,0.0184,0.115,0.32299999999999995,93.099,https://api.spotify.com/v1/audio-analysis/30bqVoKjX479ab90a8Pafp,142000,4,0
QN,KC Rebell,687487,0.88,0.555,8,-6.622999999999998,1,0.255,0.0264,3.12e-06,0.67,0.415,117.944,https://api.spotify.com/v1/audio-analysis/7EN5yE1l414pRyz4AkCEYD,146441,4,0
Sanctuary,Joji,1053726,0.552,0.638,1,-7.474,1,0.11,0.387,0.00014,0.374,0.332,167.834,https://api.spotify.com/v1/audio-analysis/5F1ZmucV0uJY14y2dYKePa,180019,4,0
MODUS,Joji,1365142,0.738,0.5329999999999999,7,-7.617000000000001,1,0.0492,0.183,0.000252,0.115,0.262,132.00799999999998,https://api.spotify.com/v1/audio-analysis/5BibcbKVdZUuTttSG02JTp,207265,4,0
24 Stunden,Samra,694225,0.79,0.715,11,-6.977,0,0.281,0.268,0.0,0.124,0.187,105.022,https://api.spotify.com/v1/audio-analysis/7LCElzlYw3myTHvC2MQWve,174083,4,0
Epidemic,Polo G,1222010,0.616,0.617,1,-8.431000000000001,1,0.52,0.128,0.0,0.177,0.476,175.929,https://api.spotify.com/v1/audio-analysis/170DNUSnQRp1tGpppF26pA,177273,4,0
bloody valentine,Machine Gun Kelly,1138746,0.5329999999999999,0.858,2,-4.212,1,0.0766,0.00021,0.0,0.14800000000000002,0.506,160.05700000000004,https://api.spotify.com/v1/audio-analysis/6mADjHs6FXdroPzEGW6KVJ,205159,4,0
Losses,Drake,2353146,0.551,0.57,1,-7.385,0,0.35100000000000003,0.28,0.0,0.424,0.505,85.68700000000003,https://api.spotify.com/v1/audio-analysis/6fLVTVaHWaEfVKfEgbkf4D,271184,4,0
War,Drake,2207166,0.7490000000000001,0.792,10,-4.151,0,0.0826,0.292,0.0,0.109,0.239,144.064,https://api.spotify.com/v1/audio-analysis/1I55Ea0zVoSKs6MqW7DQ3i,180000,4,0
From Florida With Love,Drake,2196891,0.787,0.477,6,-7.8370000000000015,0,0.199,0.768,0.0,0.104,0.476,80.506,https://api.spotify.com/v1/audio-analysis/0YkUwXxnTkeJBvt5upeEtP,234783,4,0
OK Not To Be OK,Marshmello,1836559,0.743,0.8370000000000001,1,-5.025,0,0.0649,0.0172,0.0,0.0743,0.263,103.072,https://api.spotify.com/v1/audio-analysis/0zzVTGyRrWpQu8Fr28NRAv,159863,4,0
Qué Maldición,Banda MS de Sergio Lizárraga,1427918,0.755,0.531,9,-8.051,0,0.196,0.213,0.0,0.13,0.6829999999999999,177.951,https://api.spotify.com/v1/audio-analysis/2RxC2peY3FtrurYmbbmanr,203360,4,0
Eleven (feat. Summer Walker),Khalid,728059,0.679,0.408,4,-9.754,0,0.0882,0.133,0.00455,0.23,0.151,129.079,https://api.spotify.com/v1/audio-analysis/18O00Y7yrkJ0pRXm1n21Og,206080,4,0
Six Feet Apart,Luke Combs,651848,0.565,0.598,6,-5.894,1,0.0276,0.335,0.0,0.124,0.449,155.814,https://api.spotify.com/v1/audio-analysis/5v6gozUHFv9OoNdFYz6p8V,199068,4,0
Ew,Joji,1570044,0.48,0.373,10,-9.297,1,0.0278,0.804,0.067,0.12,0.0376,114.078,https://api.spotify.com/v1/audio-analysis/3Nc86B5XmDlG1KuEeSLD8x,207710,4,0
My Window (feat. Lil Wayne),YoungBoy Never Broke Again,972920,0.778,0.662,8,-6.081,0,0.308,0.187,0.0,0.116,0.5710000000000001,149.935,https://api.spotify.com/v1/audio-analysis/7IECs9d4Rrlpa7tiHOCE1w,192000,4,0
Tangerine,Glass Animals,754332,0.845,0.583,9,-5.948,0,0.0773,0.114,0.000536,0.1,0.8420000000000001,149.941,https://api.spotify.com/v1/audio-analysis/40rOlDoGejXXF4B0BYsjx8,200584,4,0
Hello (feat. A Boogie Wit da Hoodie),Pop Smoke,921474,0.905,0.647,10,-5.065,0,0.107,0.0187,0.0,0.282,0.3670000000000001,130.97,https://api.spotify.com/v1/audio-analysis/2r6OAV3WsYtXuXjvJ1lIDi,190534,4,0
Comprei um Lança,Mc Jacare,710110,0.652,0.723,7,-7.576,1,0.112,0.238,0.000349,0.0719,0.53,130.759,https://api.spotify.com/v1/audio-analysis/12v6LfkX9YIR3uLefIAAYZ,112346,3,0
MEVTR,Damso,1216093,0.625,0.6409999999999999,1,-6.462999999999999,1,0.205,0.156,0.000169,0.223,0.378,134.07399999999998,https://api.spotify.com/v1/audio-analysis/7hBJCiMzo1kZzzRfGOpWwE,165293,4,0
Final Lullaby - Bonus Track,The Weeknd,818819,0.604,0.26,11,-10.498,1,0.0373,0.841,9.33e-05,0.327,0.317,100.964,https://api.spotify.com/v1/audio-analysis/2wDAD2hRCw8qanm6UjdLpx,185689,3,0
BLINDFOLD (feat. Lil Baby),Gunna,992211,0.889,0.507,2,-8.74,1,0.162,0.0562,0.0,0.116,0.219,111.994,https://api.spotify.com/v1/audio-analysis/02mYw61RoS1vXvkD9Q5dpN,154667,4,0
28,Agust D,1168789,0.679,0.645,9,-7.107,0,0.0513,0.0897,0.0,0.121,0.349,119.934,https://api.spotify.com/v1/audio-analysis/4bTID1qPjca9WuTZGkGRKE,133673,4,0
People,Agust D,1102578,0.76,0.682,1,-6.441,1,0.0371,0.0616,0.0,0.118,0.3720000000000001,120.008,https://api.spotify.com/v1/audio-analysis/0SJ7vFES0Lj6pnumh3DhCe,197001,4,0
Need It,Migos,794938,0.852,0.745,11,-3.667,0,0.171,0.0313,0.0,0.0824,0.897,148.007,https://api.spotify.com/v1/audio-analysis/6mtjo5kIHKlboGE84lf1FJ,195681,4,0
Burn It,Agust D,1178015,0.6579999999999999,0.7759999999999999,6,-7.087999999999999,0,0.0493,0.012,2.1e-06,0.272,0.336,114.044,https://api.spotify.com/v1/audio-analysis/0x25VdiFOIBl1epNer9L3w,192107,4,0
Together,Sia,1055328,0.521,0.877,7,-5.444,1,0.0683,0.0132,0.0806,0.0929,0.199,180.007,https://api.spotify.com/v1/audio-analysis/5id3Rqn7SPj1LX4FfY4nGz,205208,4,0
Strange,Agust D,1262692,0.627,0.662,7,-8.121,1,0.203,0.00236,0.0,0.157,0.207,90.008,https://api.spotify.com/v1/audio-analysis/4KjASaPtCvRJ4YArYpz6je,196529,4,0
What do you think?,Agust D,1332313,0.7390000000000001,0.725,1,-5.7410000000000005,1,0.084,0.149,0.0,0.0793,0.136,118.994,https://api.spotify.com/v1/audio-analysis/3i8GllbdGuwIXaVrlIoE0r,182172,4,0
Komm Komm,Capital Bra,1125408,0.485,0.7929999999999999,11,-3.836,1,0.426,0.251,0.0,0.146,0.371,87.62899999999998,https://api.spotify.com/v1/audio-analysis/3US6RbELvvrPw3DcvtJmis,160667,4,0
TOP FLOOR (feat. Travis Scott),Gunna,1274599,0.823,0.504,8,-8.65,0,0.16,0.206,0.0,0.417,0.481,112.985,https://api.spotify.com/v1/audio-analysis/4YhJ3a6kBPGJWX4Ek77sDd,169907,4,0
COOLER THAN A BITCH (feat. Roddy Ricch),Gunna,1493110,0.8370000000000001,0.586,11,-8.521,0,0.0807,0.281,0.0,0.134,0.618,117.066,https://api.spotify.com/v1/audio-analysis/5LHHKZOwV8XW4LJP2C64mw,197000,4,0
QueLoQue (feat. Paloma Mami),Major Lazer,706612,0.647,0.813,9,-5.086,1,0.138,0.0365,1.12e-06,0.0884,0.39,170.024,https://api.spotify.com/v1/audio-analysis/1mqmmL4IxVBXqsjg4Er1gT,165176,4,0
Amantes y Amigos,Arcangel,730770,0.6970000000000001,0.713,5,-4.09,1,0.153,0.3670000000000001,0.0,0.101,0.476,171.84400000000005,https://api.spotify.com/v1/audio-analysis/3yoDVeVWIPSuH1IolXKA0X,182627,4,0
Désolé,MERO,754721,0.755,0.619,7,-6.83,0,0.263,0.273,0.0,0.158,0.574,90.0,https://api.spotify.com/v1/audio-analysis/1kTofMVLsqgP3r77diCPI4,196719,4,0
Let Me Love You Like A Woman,Lana Del Rey,1374852,0.403,0.245,0,-11.862,1,0.0569,0.969,4.74e-05,0.119,0.14800000000000002,128.333,https://api.spotify.com/v1/audio-analysis/4HvE2E9rXJDcQhE4YfeNuG,200661,4,0
Next To You,Bryson Tiller,804269,0.639,0.439,8,-8.425,1,0.0601,0.0375,3.56e-06,0.0699,0.5589999999999999,141.408,https://api.spotify.com/v1/audio-analysis/2SSyJ6hTS0JeHTg63wVDZ7,190144,4,0
Confía,Sech,783674,0.722,0.757,0,-3.592,0,0.0782,0.17,1.31e-05,0.0657,0.763,167.987,https://api.spotify.com/v1/audio-analysis/5kbps8unnGH4raN5WduZuq,202308,4,0
ARGENTINA,Gunna,1131488,0.804,0.725,1,-9.463,1,0.0838,0.0912,0.0,0.0708,0.35600000000000004,139.967,https://api.spotify.com/v1/audio-analysis/4LkEHc33eXcXFQNwxruw7W,149133,4,0
Timeless Interlude,Bryson Tiller,867961,0.467,0.429,6,-8.689,0,0.0964,0.815,5.22e-05,0.177,0.24,148.53,https://api.spotify.com/v1/audio-analysis/6Iw6fQVKZi0fWtEQBrTFcP,179188,4,0
ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,744411,0.61,0.83,0,-4.105,1,0.0571,0.033,0.0,0.118,0.728,182.162,https://api.spotify.com/v1/audio-analysis/2Rk4JlNc2TPmZe2af99d45,193000,4,0
Dear April (Side A - Acoustic),Frank Ocean,1269545,0.444,0.152,8,-12.87,0,0.0471,0.953,8.85e-05,0.0966,0.227,115.95,https://api.spotify.com/v1/audio-analysis/62ljuuXo0zrcrtJnnOhfxT,231040,1,0
ADDYS (feat. Nechie),Gunna,790069,0.883,0.631,11,-8.925,1,0.27,0.0275,0.00715,0.105,0.378,150.015,https://api.spotify.com/v1/audio-analysis/3SGgeDQ3cAuNSFb03PjXtv,179373,4,0
Cayendo (Side A - Acoustic),Frank Ocean,1139839,0.35,0.12,3,-11.104,0,0.0393,0.982,0.00028900000000000003,0.103,0.121,68.995,https://api.spotify.com/v1/audio-analysis/72794Eag03xdy7TO0KNuid,202200,4,0
MET GALA,Gunna,797812,0.873,0.5770000000000001,1,-9.151,1,0.271,0.353,0.0,0.111,0.956,117.089,https://api.spotify.com/v1/audio-analysis/4loM16743hROPC6uIJG6wM,149133,4,0
FEIGNING,Gunna,812787,0.7929999999999999,0.536,5,-7.624,0,0.103,0.0704,3.86e-06,0.171,0.382,78.006,https://api.spotify.com/v1/audio-analysis/7qaoXmlsSrndaQeDRPpOeW,165680,4,0
MOTW,Gunna,879324,0.8690000000000001,0.568,11,-7.631,0,0.104,0.0759,0.00344,0.101,0.394,111.994,https://api.spotify.com/v1/audio-analysis/0JZUiKHoEDpsLvXfeqbZxV,152680,4,0
GIMMICK,Gunna,888667,0.938,0.546,2,-7.037000000000001,1,0.138,0.00353,0.0,0.102,0.58,111.971,https://api.spotify.com/v1/audio-analysis/3IaxObCWKEaGtIT78GsEpP,128640,4,0
Cap (feat. Offset),KSI,916697,0.7559999999999999,0.652,10,-7.617000000000001,0,0.113,0.208,0.0,0.145,0.787,135.126,https://api.spotify.com/v1/audio-analysis/3xcgXaHFeoCs0xTRJvqDGm,191048,4,0
Interlude : Set me free,Agust D,918867,0.31,0.416,5,-10.429,1,0.0346,0.0755,3.34e-05,0.18,0.207,129.925,https://api.spotify.com/v1/audio-analysis/3wS2dXzQw58b1e3AR8YStR,140199,4,0
Dear my friend (feat. Kim Jong Wan of NELL),Agust D,921575,0.56,0.735,0,-6.3439999999999985,1,0.0638,0.0181,8.54e-06,0.0571,0.27,148.026,https://api.spotify.com/v1/audio-analysis/5qJF3xMbNjsPuqQDRkfUl1,292079,4,0
Honsool,Agust D,991709,0.478,0.574,1,-8.886000000000003,1,0.0606,0.00036,0.00719,0.157,0.187,71.984,https://api.spotify.com/v1/audio-analysis/5Ncjypx5upZS5ZZTaqUzIf,219809,4,0
Tonight (I Wish I Was Your Boy),The 1975,1056842,0.496,0.444,7,-7.231,1,0.0522,0.123,1.67e-05,0.214,0.282,172.108,https://api.spotify.com/v1/audio-analysis/3AQrryq4mc956K3RtLZAFo,247265,4,0
Lover,Taylor Swift,706131,0.359,0.5429999999999999,7,-7.582000000000002,1,0.0919,0.4920000000000001,1.58e-05,0.118,0.453,68.53399999999999,https://api.spotify.com/v1/audio-analysis/1dGr1c8CrMLDpV6mPbImSI,221307,4,0
Leila,Reynmen,717466,0.665,0.735,1,-6.059,1,0.0458,0.132,4.98e-06,0.14400000000000002,0.259,104.952,https://api.spotify.com/v1/audio-analysis/1RqNAiL2toZ59HTjQbFLfM,169714,4,0
Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),Shakira,760529,0.7659999999999999,0.873,11,-6.381,0,0.14300000000000002,0.00627,0.0,0.0764,0.743,126.988,https://api.spotify.com/v1/audio-analysis/2Cd9iWfcOpGDHLz6tVA3G4,202627,4,0
Keep Doing What You're Doing,Bryson Tiller,837474,0.363,0.359,10,-12.19,0,0.101,0.84,9.11e-05,0.353,0.142,74.52600000000002,https://api.spotify.com/v1/audio-analysis/1MpQyTgfVMpUOnwKMTSMzu,178088,1,0
Sorrows,Bryson Tiller,891357,0.633,0.7929999999999999,5,-6.847,0,0.182,0.14800000000000002,0.0,0.867,0.7609999999999999,109.093,https://api.spotify.com/v1/audio-analysis/5TXQCMKN6TgemTL3c4wRTn,193702,4,0
NASTY GIRL / ON CAMERA,Gunna,769460,0.598,0.472,0,-10.991,1,0.258,0.204,1.5399999999999998e-05,0.108,0.522,120.08,https://api.spotify.com/v1/audio-analysis/2f8y4CuG57UJEmkG3ujd0D,230600,4,0
5 Hooks,Logic,756218,0.552,0.861,4,-4.114,0,0.243,0.125,0.0,0.388,0.56,86.639,https://api.spotify.com/v1/audio-analysis/7ikkUWdCqtyEGgSPyVxePq,232921,4,0
DadBod,Logic,819317,0.81,0.708,11,-4.657,1,0.328,0.71,0.0,0.557,0.722,92.272,https://api.spotify.com/v1/audio-analysis/2Wf2u3sZ8rR1sdiBuSbeR0,294749,4,0
Holiday,Little Mix,856769,0.7120000000000001,0.6759999999999999,5,-5.965,1,0.184,0.076,0.0,0.0669,0.648,106.156,https://api.spotify.com/v1/audio-analysis/44gz3bzhdcGUFgA5oc1wSu,213597,4,0
man i is,Logic,927925,0.754,0.778,10,-2.745,0,0.134,0.365,6.96e-05,0.152,0.95,74.999,https://api.spotify.com/v1/audio-analysis/0ERnYArznxdTBEIj1VSta8,269232,4,0
Open Mic\\Aquarius III,Logic,951439,0.7509999999999999,0.916,0,-3.917,1,0.256,0.16899999999999998,0.0,0.366,0.745,89.876,https://api.spotify.com/v1/audio-analysis/4L6QpiLxCLok9wZfFIdiqF,303931,4,0
Celebration,Logic,1055920,0.44,0.968,1,-3.068,0,0.301,0.00534,0.0,0.757,0.503,179.827,https://api.spotify.com/v1/audio-analysis/1zjSuvvLpPoJwnywiFIX7E,230435,4,0
We Should (feat. Young Thug),Lil Baby,792987,0.562,0.604,9,-7.497999999999998,0,0.197,0.326,0.0,0.416,0.562,83.355,https://api.spotify.com/v1/audio-analysis/5ixKkLQSriCQakDWbdW8qD,176540,4,0
Ain't No Sunshine,Bill Withers,989644,0.479,0.416,4,-11.451,0,0.124,0.457,1.7199999999999998e-05,0.118,0.514,79.593,https://api.spotify.com/v1/audio-analysis/1k1Bqnv2R0uJXQN4u6LKYt,125093,4,0
Take Yourself Home,Troye Sivan,919529,0.364,0.606,5,-9.188,0,0.0831,0.0748,0.000322,0.106,0.289,99.73,https://api.spotify.com/v1/audio-analysis/6YndZBGmLySgsVScckWkmO,249370,4,0
Who Needs Love,Tory Lanez,842883,0.757,0.6729999999999999,7,-7.022,1,0.12,0.0499,0.0,0.241,0.449,101.987,https://api.spotify.com/v1/audio-analysis/2ShvTyfnjRWVjNB6vmu5Bb,173870,4,0
Tycoon,Future,829086,0.858,0.598,1,-7.407,0,0.35700000000000004,0.0223,0.0,0.174,0.85,157.03,https://api.spotify.com/v1/audio-analysis/1c9hQ4jqgVP10plon2B259,203528,4,0
Lovely Day,Bill Withers,853553,0.69,0.6509999999999999,9,-8.267000000000001,1,0.0324,0.292,0.00241,0.105,0.706,97.918,https://api.spotify.com/v1/audio-analysis/0bRXwKfigvpKZUurwqAlEh,254560,4,0
What's Luv,Shindy,721220,0.652,0.585,1,-5.856,1,0.0523,0.0053,0.000417,0.138,0.17600000000000002,176.025,https://api.spotify.com/v1/audio-analysis/3UE1ojFN1y0GybCNSyKGdK,133468,4,0
Lean on Me,Bill Withers,740049,0.619,0.22,0,-13.843,1,0.0667,0.782,1.19e-05,0.124,0.423,75.16,https://api.spotify.com/v1/audio-analysis/3M8FzayQWtkvOhqMn2V4T2,258835,4,0
Jesus Christ 2005 God Bless America,The 1975,689715,0.541,0.287,2,-15.897,1,0.0345,0.878,0.00822,0.339,0.581,78.947,https://api.spotify.com/v1/audio-analysis/3tk5DaXxxUoV7b5nOdCDBv,264007,4,0
NASTY (feat. Ashanti & Megan Thee Stallion),DaBaby,1085445,0.768,0.635,10,-4.925,1,0.15,0.0289,0.0,0.312,0.64,160.99200000000005,https://api.spotify.com/v1/audio-analysis/3oHiR89Y8gn6xt3YGAAzFj,215053,4,0
Drag Me Down,One Direction,1428188,0.73,0.703,0,-5.6720000000000015,0,0.0369,0.109,0.0,0.0657,0.595,138.113,https://api.spotify.com/v1/audio-analysis/2K87XMYnUMqLcX3zvtAF4G,192120,4,0
International Criminal,KitschKrieg,743005,0.741,0.594,1,-7.478,0,0.419,0.0255,1.4300000000000004e-05,0.095,0.489,75.395,https://api.spotify.com/v1/audio-analysis/3Nicl8C2nJMUwdekcgZWZC,181773,4,0
Inhale,Bryson Tiller,913845,0.498,0.705,9,-8.088,0,0.392,0.321,0.000441,0.414,0.5710000000000001,156.519,https://api.spotify.com/v1/audio-analysis/0ycIrEpkyb4lrqE7M1emju,171173,4,0
Snitches & Rats (feat. Young Nudy),21 Savage,1846712,0.821,0.6709999999999999,9,-5.893,1,0.18,0.00843,8.499999999999999e-05,0.0972,0.494,145.953,https://api.spotify.com/v1/audio-analysis/3WaDoMDQRqDdgtCDLxanpN,187773,4,0
Don’t Stop (feat. Young Thug),Megan Thee Stallion,920766,0.933,0.757,2,-3.212,1,0.117,0.00184,0.0,0.135,0.544,137.993,https://api.spotify.com/v1/audio-analysis/3yv7994DWTEk3ihwy75YBQ,187941,4,0
"MACHETE SATELLITE (feat. Salmo, Taxi B & Greg Willen)",BLOODY VINYL,935278,0.507,0.898,3,-4.493,0,0.477,0.079,0.0,0.0835,0.527,142.828,https://api.spotify.com/v1/audio-analysis/3CHiuPXn9ufDJhVy1xI4Jf,146987,4,0
Things Change,Bryson Tiller,991338,0.758,0.613,9,-4.851,0,0.37,0.245,4.36e-05,0.111,0.491,145.756,https://api.spotify.com/v1/audio-analysis/0LLsvPLHxlUk1x8r77H2b6,214732,5,0
I'm Ready For You,Bryson Tiller,1026892,0.741,0.64,0,-6.452000000000001,0,0.405,0.228,8.55e-05,0.138,0.893,179.095,https://api.spotify.com/v1/audio-analysis/1zmv0tPVWdbCuvBw90MYwO,174093,4,0
Rohdiamant ٢٠٢٠,Samra,1055008,0.472,0.785,1,-4.9830000000000005,0,0.6629999999999999,0.185,0.0,0.258,0.338,73.568,https://api.spotify.com/v1/audio-analysis/6NpsaQyLvPLjtVLWc26GKu,160909,3,0
Always Forever,Bryson Tiller,1187022,0.605,0.489,10,-7.234,0,0.174,0.168,2.36e-06,0.187,0.326,147.341,https://api.spotify.com/v1/audio-analysis/1LV5cAo02H8h5YlZNcjULM,170053,4,0
Years Go By,Bryson Tiller,1283845,0.374,0.5770000000000001,1,-7.085,1,0.302,0.0279,5.6e-06,0.562,0.0658,184.201,https://api.spotify.com/v1/audio-analysis/4SVTus5gJc5cfkFZ8ELK1p,179976,4,0
Said N Done,21 Savage,1285456,0.775,0.5660000000000001,11,-6.6610000000000005,1,0.28300000000000003,0.0381,0.000341,0.127,0.479,160.351,https://api.spotify.com/v1/audio-analysis/11XegnWeJHBDtj9IsNwngu,231831,4,0
RIP Luv,21 Savage,1419580,0.63,0.399,5,-9.869,0,0.17800000000000002,0.105,0.174,0.234,0.0657,183.016,https://api.spotify.com/v1/audio-analysis/1wGnp7ejkCuXRsehXx0PNP,214192,3,0
No Opp Left Behind,21 Savage,1493469,0.823,0.703,8,-2.6910000000000003,1,0.298,0.0161,1.35e-06,0.294,0.26,178.043,https://api.spotify.com/v1/audio-analysis/50I7FNN2rl2rWiNwGxS146,194214,4,0
Steppin On Niggas,21 Savage,1534536,0.8490000000000001,0.635,7,-4.0680000000000005,1,0.254,0.000608,8.44e-06,0.062,0.7979999999999999,89.484,https://api.spotify.com/v1/audio-analysis/7FtZFla3ZH6PqsAJ9MvVCM,140833,4,0
