danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,hiphop,rap,pop,electronic,trap,indie,rnb,rock,dance,reggaeton,Label
0.801,0.795,1,-5.115,0,0.0504,0.0417,0.000113,0.0717,0.754,79.028,163253,4,0,0,1,0,0,1,0,1,0,0,1
0.688,0.688,3,-5.84,1,0.0357,0.3,0,0.0982,0.451,114.011,193321,4,0,0,0,1,0,0,0,0,0,0,1
0.849,0.581,1,-5.243,0,0.0767,0.189,3.61E-06,0.0805,0.779,110.008,198237,4,0,0,1,0,0,0,1,0,0,0,1
0.871,0.493,1,-6.356,1,0.205,0.0134,0.000241,0.385,0.0495,144.989,200573,4,1,1,0,0,0,0,0,0,0,0,1
0.691,0.632,1,-7.598,1,0.0513,0.122,0,0.0646,0.488,169.982,205666,4,1,1,0,0,1,0,0,0,0,0,1
0.869,0.727,7,-7.397,1,0.123,0.0589,0.00991,0.107,0.92,147.967,143240,4,1,0,0,0,1,0,0,0,0,1,1
0.906,0.382,10,-12.89,0,0.269,0.18,0,0.113,0.391,104.025,129264,4,1,1,0,0,1,0,0,0,0,0,1
0.693,0.678,8,-7.159,1,0.0324,0.0154,6.05E-06,0.101,0.404,103.952,228267,4,0,0,0,1,0,0,0,0,1,0,1
0.552,0.29,10,-5.617,1,0.0448,0.85,0,0.227,0.481,78.842,247107,4,0,0,0,0,0,0,0,0,0,0,1
0.593,0.0668,11,-15.268,0,0.0722,0.949,1.31E-05,0.194,0.19,102.456,76974,4,1,1,0,0,0,0,0,0,0,0,1
0.218,0.215,5,-12.49,1,0.0368,0.967,0.0847,0.0948,0.138,76.74,248934,1,0,0,1,0,0,1,0,1,0,0,1
0.732,0.663,6,-7.616,0,0.192,0.0819,0,0.115,0.227,139.964,210587,4,1,1,0,0,0,0,0,0,0,0,1
0.649,0.548,1,-5.692,0,0.0318,0.733,0,0.136,0.506,150.036,169181,4,0,0,1,0,0,0,0,0,0,0,1
0.539,0.651,1,-5.304,1,0.0432,0.0651,0,0.0662,0.474,105.159,199227,4,0,0,1,1,1,0,0,0,0,0,1
0.795,0.755,5,-4.788,1,0.0454,0.327,0,0.464,0.816,92.02,266192,4,0,0,0,0,0,0,0,0,0,1,1
0.756,0.449,9,-8.746,1,0.0344,0.13,0,0.114,0.399,111.011,223293,4,0,0,1,0,0,0,0,0,0,0,1
0.884,0.346,8,-8.228,0,0.351,0.0151,7.04E-06,0.0871,0.376,75.016,220307,4,1,1,0,0,1,0,0,0,0,0,1
0.643,0.939,5,-3.967,1,0.0463,0.104,0,0.881,0.756,104.999,255307,4,0,0,1,0,0,0,0,0,0,0,1
0.856,0.641,11,-4.64,0,0.204,0.119,4.97E-06,0.427,0.745,111.004,206221,4,0,1,1,0,0,0,1,1,0,0,1
0.871,0.768,4,-5.401,0,0.122,0.283,2.25E-05,0.162,0.765,98.989,184067,4,0,0,1,0,0,0,0,0,0,1,1
0.808,0.771,4,-5.719,0,0.0645,0.0413,1.29E-06,0.18,0.471,161.94,251859,4,1,1,0,0,1,0,0,0,0,0,1
0.79,0.694,9,-7.726,0,0.0708,0.145,0.00252,0.281,0.508,103.007,181436,4,0,0,1,0,0,0,1,0,0,0,1
0.803,0.743,1,-3.602,0,0.0681,0.105,2.12E-06,0.099,0.674,108.005,203180,4,0,0,0,1,0,0,0,0,1,0,1
0.746,0.653,7,-6.745,1,0.289,0.378,0,0.229,0.672,75.016,253107,4,1,1,0,0,0,0,0,0,0,0,1
0.588,0.821,5,-6.54,0,0.216,0.00579,0.000275,0.208,0.509,188.098,182075,4,0,0,1,0,0,0,0,0,0,0,1
0.351,0.296,4,-10.109,0,0.0333,0.934,0,0.095,0.12,115.284,200186,4,0,0,1,0,0,1,0,0,0,0,1
0.643,0.667,0,-6.993,0,0.152,0.0433,0,0.0904,0.485,145.999,217404,4,0,0,1,0,0,0,0,0,0,0,1
0.65,0.639,8,-5.962,1,0.458,0.0942,0,0.135,0.563,139.226,150802,4,1,1,0,0,0,0,0,0,0,0,1
0.773,0.859,11,-4.913,1,0.0747,0.0855,0.00018,0.914,0.813,118.458,357267,4,0,0,1,0,0,0,0,0,1,0,1
0.684,0.619,10,-7.005,1,0.0386,0.0716,0,0.122,0.284,125.046,217440,4,0,0,1,0,0,0,0,0,0,0,1
0.849,0.655,8,-2.899,1,0.106,0.266,0,0.0781,0.76,161.966,264483,4,0,0,0,0,1,0,0,0,0,0,1
0.744,0.804,1,-6.327,1,0.0677,0.0231,0,0.0494,0.426,104.823,205715,4,0,0,1,1,0,0,0,0,0,1,1
0.788,0.436,1,-9.435,1,0.364,0.0611,0,0.0979,0.341,129.847,177314,4,1,1,0,0,0,0,0,0,0,0,1
0.779,0.362,0,-10.847,1,0.0474,0.135,0.206,0.111,0.46,85.011,286387,4,1,1,0,0,0,0,0,0,0,0,1
0.828,0.581,11,-9.909,1,0.0725,0.0378,0,0.103,0.843,143.995,155060,4,1,0,0,0,1,0,0,0,0,1,1
0.413,0.13,0,-25.166,0,0.0336,0.9,0.82,0.111,0.0676,123.342,46837,1,1,1,0,0,1,0,0,0,0,0,1
0.66,0.395,7,-5.242,1,0.0333,0.873,0,0.112,0.678,81.997,204880,4,1,0,1,0,0,0,1,0,0,0,1
0.486,0.388,0,-9.326,1,0.126,0.435,0,0.196,0.467,90.471,457592,4,0,1,0,0,0,0,0,0,0,0,1
0.631,0.673,6,-4.892,0,0.384,0.407,0,0.154,0.721,83.504,172036,4,1,1,0,0,0,0,0,0,0,0,1
0.667,0.447,2,-14.625,1,0.761,0.916,0,0.612,0.829,83.534,136545,3,1,1,0,0,0,0,0,0,0,0,1
0.243,0.26,4,-5.876,0,0.0305,0.828,4.03E-05,0.532,0.327,76.61,49293,3,1,1,0,0,0,0,0,0,0,0,1
0.601,0.794,7,-5.844,0,0.0671,0.00987,1.36E-06,0.388,0.244,114.066,217467,4,0,0,1,0,0,0,0,0,0,0,1
0.691,0.765,8,-4.727,1,0.111,0.464,3.29E-06,0.203,0.855,174.021,246000,4,1,0,0,0,1,0,0,0,0,1,1
0.789,0.765,2,-3.93,1,0.379,0.274,0,0.216,0.679,144.049,223617,4,1,1,1,0,1,0,0,0,0,0,1
0.702,0.768,0,-4.055,1,0.0669,0.541,0,0.105,0.574,70.056,212821,4,1,1,0,0,1,0,0,0,0,0,1
0.575,0.758,1,-5.029,0,0.0618,0.0954,0,0.394,0.493,144.107,182623,4,0,0,1,1,0,0,0,0,1,0,1
0.726,0.787,4,-2.494,1,0.0737,0.009,0,0.0596,0.888,124.99,199987,4,0,0,1,0,0,0,0,0,0,0,1
0.659,0.623,4,-2.253,1,0.0451,0.0667,0,0.582,0.439,88.042,181824,4,0,0,0,1,1,0,0,0,1,0,1
0.744,0.422,1,-8.946,1,0.294,0.0319,0.00011,0.11,0.493,180.006,202667,4,1,1,0,0,1,0,0,0,0,0,1
0.698,0.799,2,-4.372,1,0.0342,0.0129,5.46E-06,0.215,0.351,115.957,161733,4,0,0,1,1,0,0,0,0,1,0,1
0.923,0.604,11,-6.671,0,0.245,0.017,0,0.272,0.826,145.062,139741,4,1,1,0,0,1,0,0,0,0,0,1
0.72,0.824,10,-5.086,0,0.128,0.0394,0,0.0509,0.333,165.998,225012,4,0,0,1,0,0,0,0,0,0,0,1
0.917,0.679,6,-6.083,1,0.266,0.0867,0,0.588,0.453,102.449,191700,4,1,1,1,0,0,0,0,0,0,0,1
0.645,0.64,10,-6.871,0,0.179,0.395,1.04E-05,0.286,0.674,140.248,48000,4,1,1,1,0,0,0,0,0,0,0,1
0.78,0.575,1,-5.628,0,0.139,0.106,0,0.129,0.273,81.502,222360,4,1,1,0,0,0,0,0,0,0,0,1
0.448,0.603,7,-7.176,1,0.064,0.433,0,0.0862,0.422,205.272,221307,3,0,0,1,0,0,0,0,0,0,0,1
0.668,0.892,5,-3.001,0,0.0645,0.298,0,0.735,0.478,95.927,159011,4,1,0,0,0,0,0,1,0,0,0,1
0.781,0.678,1,-4.369,1,0.059,0.246,0,0.076,0.355,75.95,293138,4,1,1,0,0,1,0,0,0,0,0,1
0.611,0.851,9,-2.982,1,0.0598,0.229,0,0.232,0.823,178.032,211613,4,0,0,1,0,0,0,0,0,0,0,1
0.661,0.873,0,-3.333,1,0.0482,0.0288,0.00164,0.136,0.687,146.943,193697,4,0,0,1,0,0,0,0,0,0,0,1
0.777,0.779,0,-4.449,0,0.0972,0.0543,0,0.636,0.768,94.023,221653,4,0,0,1,0,0,0,0,0,0,0,1
0.696,0.634,9,-6.918,0,0.281,0.244,0,0.437,0.728,89.973,142192,4,1,1,0,0,0,0,1,0,0,0,1
0.915,0.612,1,-4.535,1,0.407,0.0944,0,0.115,0.758,129.93,118547,4,1,1,0,0,1,0,0,0,0,0,1
0.67,0.275,0,-12.755,1,0.0385,0.671,0,0.199,0.806,152.649,130027,4,0,0,0,0,0,0,0,0,0,0,1
0.483,0.361,0,-7.889,1,0.0738,0.832,4.66E-06,0.098,0.307,171.649,193795,4,0,0,1,0,0,0,0,0,0,0,1
0.469,0.196,0,-16.093,1,0.0571,0.882,0,0.0513,0.537,130.036,143733,3,0,0,0,0,0,0,0,0,0,0,1
0.757,0.849,5,-3.424,0,0.0536,0.173,0,0.0878,0.826,150.036,228207,4,0,0,1,0,0,0,0,0,0,0,1
0.734,0.607,8,-7.249,0,0.0806,0.0747,0.000577,0.0968,0.518,90.023,258853,4,1,1,1,1,0,1,0,0,0,0,1
0.598,0.526,10,-8.659,0,0.0415,0.129,0,0.14,0.529,123.935,168387,4,0,0,0,1,0,0,0,0,0,0,1
0.468,0.266,0,-11.121,1,0.13,0.348,9.55E-06,0.209,0.222,153.294,368036,4,1,1,0,0,0,0,0,0,0,0,1
0.674,0.64,0,-5.139,0,0.0339,0.151,0,0.0925,0.664,99.908,234458,4,0,0,1,0,0,0,0,0,0,0,1
0.638,0.658,3,-6.318,1,0.0456,0.245,3.77E-06,0.0919,0.33,105.076,205748,4,0,0,1,1,0,1,0,0,1,0,1
0.905,0.686,0,-3.152,1,0.0664,0.0907,0,0.266,0.963,103.013,155825,4,0,0,1,0,0,0,0,0,0,0,1
0.706,0.679,9,-5.614,1,0.0324,0.139,6.98E-05,0.465,0.657,140.081,158707,4,1,1,0,0,0,0,0,0,0,0,1
0.724,0.631,1,-5.403,1,0.0517,0.0873,0,0.0752,0.548,129.019,243733,4,0,0,1,0,0,0,0,0,0,0,1
0.652,0.31,4,-10.212,1,0.0509,0.43,1.16E-05,0.182,0.304,119.913,73813,4,0,0,1,0,0,0,1,0,0,0,1
0.789,0.711,2,-4.248,1,0.041,0.0332,0,0.0876,0.753,112.985,190306,4,0,0,0,0,0,0,0,0,1,0,1
0.734,0.836,10,-4.803,0,0.0735,0.017,1.64E-05,0.179,0.623,80.002,270741,4,0,0,0,0,0,0,0,0,0,1,1
0.714,0.582,5,-7.272,0,0.0808,0.0129,0,0.0774,0.338,92.819,198822,4,1,1,0,0,1,0,1,0,0,0,1
0.756,0.747,9,-5.407,1,0.046,0.0048,0.00536,0.588,0.0687,134.935,200947,4,1,1,0,0,0,0,0,0,0,0,1
0.282,0.101,7,-14.657,1,0.0315,0.934,5.05E-05,0.159,0.141,83.13,264827,4,0,0,0,0,0,0,0,0,0,0,1
0.605,0.664,8,-7.162,1,0.0316,0.00548,3.00E-06,0.204,0.164,103.997,176417,4,0,0,1,0,0,0,0,0,0,0,1
0.735,0.74,0,-3.837,0,0.0519,0.0967,0,0.101,0.541,141.948,187458,4,0,0,1,0,0,0,0,0,0,0,1
0.478,0.542,5,-10.135,1,0.0367,0.244,0,0.0839,0.821,167.486,147227,4,0,0,0,0,0,0,0,0,0,0,1
0.848,0.745,6,-3.052,0,0.221,0.0949,0,0.0796,0.516,137.024,170227,4,1,1,0,0,0,0,0,0,0,0,1
0.306,0.347,2,-8.5,1,0.0334,0.172,0.00013,0.0485,0.0511,120.996,377960,4,0,0,1,0,0,0,0,1,0,0,1
0.153,0.138,6,-21.877,0,0.0503,0.837,0.55,0.254,0.0503,74.318,119410,3,0,0,1,0,0,1,1,0,0,0,1
0.75,0.404,9,-10.178,0,0.0682,0.216,0.000357,0.0911,0.0499,95.045,232253,4,0,0,1,0,0,0,0,0,0,0,1
0.813,0.551,6,-7.605,0,0.353,0.08,0,0.386,0.598,124.957,250770,4,1,1,0,0,0,0,0,0,0,0,1
0.697,0.683,1,-2.881,0,0.117,0.0372,0,0.137,0.603,96.133,186987,4,0,0,1,0,0,0,1,0,0,0,1
0.45,0.842,0,-3.602,1,0.102,0.0171,0,0.377,0.885,172.069,187333,4,0,0,1,0,0,0,0,0,0,1,1
0.7,0.138,8,-12.347,1,0.0612,0.902,0,0.185,0.49,84.487,206067,4,0,0,0,0,0,0,0,0,0,0,1
0.49,0.485,4,-6.237,0,0.0406,0.0592,0,0.337,0.196,133.889,195840,4,0,0,1,1,0,0,0,0,1,0,1
0.503,0.808,11,-5.051,0,0.045,0.0254,0.00162,0.557,0.283,107.975,197533,4,0,0,1,0,0,0,0,1,0,0,1
0.654,0.672,0,-5.98,0,0.311,0.471,0,0.0781,0.343,181.857,249520,4,0,0,0,0,0,0,0,0,0,1,1
0.651,0.631,6,-5.717,0,0.0896,0.519,0.000579,0.165,0.35,127.994,154424,4,1,1,0,0,1,0,1,0,0,0,1
0.68,0.729,5,-5.077,1,0.0475,0.612,0,0.224,0.446,123.97,179867,4,0,0,1,0,0,1,0,0,0,0,1
0.857,0.647,11,-4.152,0,0.0984,0.391,1.20E-06,0.0842,0.553,95.982,267500,4,0,0,0,0,0,0,0,0,0,0,1
0.294,0.505,3,-8.106,1,0.042,0.12,0,0.0977,0.357,85.332,209893,1,0,0,1,1,0,0,0,0,1,0,1
0.605,0.365,7,-11.144,1,0.111,0.63,6.83E-06,0.0554,0.224,84.628,193668,4,0,0,0,0,0,0,1,0,0,0,1
0.714,0.585,8,-4.57,1,0.0419,0.057,0.00444,0.144,0.842,77.104,208640,4,0,0,0,0,0,1,0,1,0,0,1
0.598,0.68,7,-4.505,1,0.0331,0.06,0,0.324,0.437,134.002,228027,4,0,0,1,0,0,0,0,0,0,0,1
0.831,0.499,11,-8.442,0,0.114,0.269,0,0.3,0.511,97.956,220487,4,1,1,0,0,1,0,1,0,0,0,1
0.909,0.546,8,-7.513,1,0.175,0.000704,0.000823,0.36,0.0986,138.043,224613,4,1,1,0,0,1,0,0,0,0,0,1
0.639,0.851,0,-3.954,1,0.0498,0.118,0,0.451,0.395,112.988,232667,4,0,0,1,0,0,1,0,1,0,0,1
0.58,0.586,1,-6.883,1,0.0357,0.344,0,0.0755,0.507,147.988,199549,4,0,0,0,1,0,0,0,0,0,0,1
0.89,0.607,9,-6.916,0,0.124,0.158,0.000228,0.118,0.224,134.022,233040,4,1,1,0,0,1,0,0,0,0,0,1
0.846,0.631,5,-5.547,1,0.1,0.203,0,0.455,0.602,115.999,161963,4,0,0,1,0,0,0,0,1,0,0,1
0.507,0.644,4,-7.485,1,0.0641,0.00413,0,0.217,0.172,179.913,211267,4,0,0,0,1,0,0,1,0,0,0,1
0.518,0.492,10,-8.436,0,0.193,0.216,0.0012,0.146,0.471,78.848,375387,4,1,1,0,0,0,0,0,0,0,0,1
0.802,0.748,8,-5.708,1,0.207,0.24,0,0.165,0.516,150.063,193861,4,1,1,0,0,1,0,0,0,0,0,1
0.782,0.436,2,-7.033,1,0.155,0.331,1.30E-05,0.342,0.243,82.994,268933,4,1,1,0,0,1,0,0,0,0,0,1
0.901,0.598,1,-6.934,1,0.17,0.0192,0,0.0791,0.355,117.9,132331,4,1,1,0,0,1,0,0,0,0,0,1
0.572,0.406,10,-8.624,1,0.0427,0.587,4.48E-06,0.102,0.265,119.812,201084,4,0,0,1,0,0,1,0,1,0,0,1
0.623,0.93,5,-5.285,1,0.0324,0.0141,1.64E-06,0.138,0.287,120.119,205613,4,0,0,0,0,0,0,0,1,0,0,1
0.875,0.813,7,-4.502,1,0.0578,0.00618,0,0.321,0.859,114.993,184882,4,0,0,1,0,0,0,0,0,1,0,1
0.634,0.674,7,-7.145,1,0.0465,0.0487,0.00116,0.102,0.298,115.995,232760,4,0,0,0,1,0,0,0,0,1,0,1
0.747,0.524,10,-6.807,0,0.245,0.0306,0,0.2,0.363,140.053,213132,4,1,1,0,0,1,0,0,0,0,0,1
0.8,0.578,4,-5.144,0,0.0485,0.00381,0,0.359,0.367,143.01,204665,4,1,1,0,0,0,0,0,0,0,0,1
0.483,0.799,2,-4.567,0,0.0366,0.0188,0,0.226,0.171,112.946,244293,4,0,0,1,0,0,0,1,0,0,0,1
0.314,0.555,9,-9.601,1,0.37,0.157,0.000108,0.067,0.159,179.666,175517,4,0,0,1,0,0,0,1,0,0,0,1
0.817,0.781,7,-4.178,0,0.112,0.00838,5.21E-06,0.123,0.359,104,216707,4,1,1,0,0,0,0,0,0,0,0,1
0.879,0.703,1,-4.219,1,0.0701,0.143,0,0.0569,0.788,94.004,199711,4,0,0,0,0,0,0,0,0,0,1,1
0.627,0.69,10,-5.396,0,0.139,0.033,0,0.0742,0.627,122.053,208505,4,0,0,1,0,0,0,0,0,1,0,1
0.499,0.676,0,-8.618,0,0.0582,0.588,0.00484,0.358,0.295,99.979,264011,4,0,0,1,0,0,1,0,0,0,0,1
0.765,0.704,5,-4.589,0,0.127,0.0215,0,0.227,0.498,147.055,192172,4,1,1,0,0,0,0,0,0,0,0,1
0.651,0.561,9,-5.715,0,0.25,0.25,0.000109,0.435,0.369,175.992,189827,4,0,0,1,0,0,0,0,0,0,1,1
0.783,0.761,7,-5.53,1,0.195,0.0864,0,0.643,0.674,110.033,194490,4,1,1,0,0,0,0,0,0,0,0,1
0.816,0.806,2,-3.023,0,0.0563,0.0347,9.01E-05,0.255,0.822,79.987,232550,4,0,0,1,0,0,0,0,0,0,1,1
0.392,0.402,0,-9.961,0,0.0536,0.288,0,0.243,0.228,143.883,354320,4,0,0,0,0,0,0,0,1,0,0,1
0.512,0.339,8,-13.119,1,0.0498,0.727,0,0.0977,0.951,174.609,120693,4,0,0,0,0,0,0,0,0,0,0,1
0.775,0.679,4,-4.985,0,0.135,0.18,7.26E-05,0.068,0.619,166.008,193456,4,0,0,1,0,0,0,0,0,0,1,1
0.872,0.814,0,-4.568,1,0.155,0.00485,1.96E-06,0.214,0.57,98.985,199427,4,1,1,0,0,1,0,0,0,0,0,1
0.695,0.884,6,-2.278,0,0.0753,0.0561,0,0.213,0.914,103.014,203808,4,0,0,1,0,0,0,0,0,0,0,1
0.734,0.683,1,-6.105,1,0.0776,0.013,0,0.28,0.445,162.038,228367,4,1,1,0,0,1,0,0,0,0,0,1
0.769,0.156,11,-10.7,0,0.035,0.585,0.015,0.102,0.527,105.95,144733,4,1,1,0,0,0,0,0,0,0,0,1
0.603,0.621,2,-7.14,1,0.0267,0.328,3.49E-05,0.119,0.7,94.022,189787,4,0,0,1,0,0,1,0,1,0,0,1
0.645,0.705,1,-5.008,1,0.299,0.000813,0,0.128,0.376,137.133,229670,4,1,1,0,0,1,0,0,0,0,0,1
0.46,0.567,9,-5.637,1,0.0515,0.239,6.04E-06,0.0934,0.189,168.419,185703,4,0,0,1,0,0,0,1,0,0,0,1
0.818,0.563,2,-8.096,1,0.398,0.0253,0,0.0909,0.486,152.108,210675,4,1,1,0,0,1,0,0,0,0,0,1
0.804,0.823,8,-5.837,1,0.0488,0.104,0,0.2,0.616,126.007,217147,4,1,1,0,0,0,0,0,0,0,0,1
0.665,0.68,2,-4.898,1,0.291,0.112,0,0.096,0.69,91.667,150787,4,0,0,1,0,0,0,0,0,0,0,1
0.95,0.59,8,-6.508,0,0.29,0.00534,0,0.11,0.219,130.003,183527,4,1,1,0,0,1,0,0,0,0,0,1
0.64,0.321,0,-14.604,1,0.0931,0.693,0.0307,0.114,0.177,145.045,210376,4,0,0,1,0,0,1,0,0,0,0,1
0.707,0.632,10,-7.031,1,0.0789,0.103,1.09E-05,0.0841,0.372,97.04,278893,4,0,0,1,0,0,0,1,1,1,0,1
0.608,0.798,6,-5.092,0,0.0432,0.0736,0,0.156,0.501,92.943,185352,4,0,0,1,1,0,0,0,0,1,0,1
0.932,0.547,0,-7.787,0,0.333,0.0388,0,0.0924,0.695,94.998,176640,4,1,1,0,0,1,0,1,0,0,0,1
0.648,0.701,10,-3.546,1,0.186,0.417,9.90E-06,0.103,0.588,177.943,189977,4,1,1,0,0,0,0,0,0,1,0,1
0.708,0.797,0,-3.095,0,0.0391,0.4,0,0.096,0.51,88.015,210000,4,1,0,0,0,1,0,0,0,0,1,1
0.82,0.635,5,-5.749,0,0.0772,0.409,0,0.244,0.528,101.024,258280,4,1,0,0,0,1,0,0,0,0,1,1
0.745,0.561,0,-4.869,1,0.0807,0.0758,0,0.133,0.449,77.557,248431,4,1,1,0,0,0,0,0,0,0,0,1
0.699,0.479,1,-7.83,1,0.0919,0.00433,9.58E-05,0.0435,0.462,102.959,204727,4,0,0,1,0,0,1,0,0,0,0,1
0.663,0.575,6,-4.907,0,0.0458,0.1,3.16E-06,0.133,0.458,110.04,214802,4,0,0,1,0,0,1,1,0,0,0,1
0.747,0.899,5,-5.125,0,0.246,0.1,0,0.486,0.581,92.029,177547,4,1,1,0,0,0,0,0,0,0,0,1
0.581,0.642,1,-5.318,1,0.407,0.0519,0,0.183,0.536,80.142,345160,4,1,1,0,0,0,0,0,0,0,0,1
0.807,0.681,11,-6.268,1,0.0983,0.423,0,0.0962,0.676,140.006,297485,4,0,0,0,0,1,0,0,0,0,1,1
0.909,0.493,3,-6.688,1,0.0735,0.128,0.000147,0.127,0.844,94.016,197120,4,0,0,0,0,0,0,0,0,0,1,1
0.566,0.548,1,-6.456,1,0.0579,0.0802,0,0.11,0.196,157.999,250296,4,0,0,1,0,0,0,0,0,0,0,1
0.658,0.901,7,-2.814,1,0.0357,0.0478,0,0.12,0.708,93.979,210520,4,1,0,0,0,0,0,0,0,0,1,1
0.882,0.689,6,-4.027,1,0.124,0.39,0.00325,0.0501,0.746,97.963,161627,4,0,0,1,0,0,0,0,0,0,1,1
0.631,0.796,1,-5.35,1,0.0401,0.000245,0.0115,0.38,0.596,92.469,209120,4,0,0,0,0,0,0,0,1,0,0,1
0.732,0.463,11,-6.972,0,0.0287,0.374,0,0.194,0.397,95.971,212607,4,0,0,0,0,0,0,1,0,0,0,1
0.775,0.757,9,-4.139,1,0.175,0.162,0,0.148,0.562,142.933,188800,4,1,1,1,0,1,0,0,0,0,0,1
0.681,0.603,0,-5.533,1,0.0458,0.0105,0,0.159,0.643,79.007,167120,4,0,0,1,0,0,0,0,1,0,0,1
0.876,0.662,2,-6.482,0,0.426,0.0608,0,0.127,0.844,75.445,163320,4,1,1,0,0,1,0,0,0,0,0,1
0.696,0.503,8,-4.842,1,0.0356,0.0745,0,0.0869,0.559,99.977,211364,4,0,0,1,1,0,0,0,0,1,0,1
0.697,0.551,11,-8.833,1,0.0815,0.258,0.00551,0.124,0.219,89,165840,4,0,0,1,0,0,0,1,0,0,0,1
0.531,0.854,10,-3.149,1,0.198,0.288,0,0.0773,0.456,94.419,190000,4,0,0,1,0,0,0,0,0,1,0,1
0.728,0.706,11,-5.881,0,0.0511,0.0651,0,0.148,0.589,140.044,238893,4,1,1,1,0,0,0,1,0,0,0,1
0.607,0.103,9,-14.405,1,0.0404,0.804,0,0.076,0.341,110.378,136427,4,0,0,0,0,0,0,0,0,0,0,1
0.752,0.505,9,-7.621,1,0.253,0.535,2.55E-06,0.104,0.419,91.97,197437,4,0,0,1,0,0,1,0,0,1,0,1
0.734,0.775,8,-3.855,1,0.0614,0.186,0.000542,0.123,0.72,166.039,224187,4,0,0,0,0,0,0,0,0,0,1,1
0.847,0.603,0,-4.607,0,0.0397,0.107,7.40E-06,0.106,0.735,114.045,227387,4,0,0,1,0,0,0,1,0,0,0,1
0.648,0.738,6,-5.883,0,0.247,0.0408,0,0.292,0.603,159.145,226160,4,0,0,1,0,0,0,1,0,0,0,1
0.67,0.847,10,-4.85,1,0.409,0.184,0,0.304,0.381,137.22,189827,4,1,1,0,0,0,0,0,0,0,0,1
0.791,0.682,5,-7.328,1,0.158,0.175,0,0.0926,0.672,98.031,166851,4,1,0,1,0,0,0,1,0,0,0,1
0.673,0.752,2,-3.572,0,0.0561,0.241,4.51E-05,0.0813,0.797,175.997,201818,4,0,0,1,0,0,0,0,0,0,1,1
0.727,0.583,7,-7.385,0,0.0718,0.065,0,0.106,0.629,147.983,171840,4,0,0,1,0,0,0,1,0,0,0,1
0.548,0.805,7,-5.732,1,0.351,0.212,0.000389,0.408,0.648,142.094,216387,4,1,1,1,0,0,0,0,0,0,0,1
0.734,0.703,11,-6.256,1,0.355,0.237,1.99E-06,0.413,0.608,151.923,194452,4,1,1,0,0,1,0,0,0,0,0,1
0.738,0.814,7,-4.414,0,0.0999,0.132,9.64E-06,0.126,0.483,119.041,225850,4,0,0,1,1,0,0,0,0,1,0,1
0.867,0.686,4,-5.342,1,0.221,0.311,0,0.1,0.658,139.968,190207,4,1,0,0,0,1,0,0,0,0,1,1
0.418,0.106,8,-22.507,0,0.0448,0.994,0.0292,0.179,0.8,46.718,85267,4,0,0,0,0,0,0,0,0,0,0,1
0.774,0.603,11,-7.319,1,0.0591,0.438,4.37E-05,0.0869,0.977,149.982,179627,4,1,0,1,0,0,0,1,0,0,0,1
0.855,0.624,1,-4.093,1,0.0488,0.158,0,0.0513,0.962,117.959,180757,4,0,0,1,0,0,0,0,0,1,0,1
0.652,0.678,2,-6.183,1,0.0541,0.183,3.26E-05,0.106,0.28,72.989,263014,4,0,0,1,0,0,0,1,0,0,0,1
0.777,0.698,6,-7.706,0,0.0704,0.293,2.32E-05,0.0908,0.119,119.963,247161,4,1,1,0,0,0,0,0,0,0,0,1
0.627,0.594,7,-8.306,1,0.0479,0.256,0,0.373,0.388,101.007,197093,4,0,0,1,0,0,0,0,0,0,0,1
0.714,0.761,5,-4.596,0,0.0427,0.139,0.00035,0.241,0.906,168.022,230693,4,0,0,0,0,0,0,0,0,0,1,1
0.708,0.454,1,-7.07,1,0.0395,0.0217,0,0.073,0.24,110.963,189507,4,0,0,1,0,0,0,1,0,0,0,1
0.816,0.63,2,-5.568,1,0.226,0.133,0,0.0692,0.715,96.493,131607,4,1,1,0,0,0,0,0,0,0,0,1
0.669,0.684,7,-4.595,1,0.0585,0.252,0,0.72,0.466,96.097,192537,4,0,0,1,1,0,0,0,0,1,0,1
0.575,0.744,1,-5.466,1,0.0603,0.0687,0,0.0723,0.701,183.79,241507,4,0,0,1,0,0,0,0,0,0,0,1
0.862,0.685,0,-7.699,0,0.242,0.0342,0,0.204,0.672,100.024,172800,4,1,1,0,0,1,0,0,0,0,0,1
0.684,0.811,7,-4.494,1,0.0714,0.161,0.000363,0.0871,0.721,87.866,250840,4,0,0,1,0,0,0,0,0,0,1,1
0.832,0.508,6,-6.913,0,0.149,0.0492,5.39E-05,0.107,0.75,109.352,185427,5,0,0,1,0,0,0,1,0,0,0,1
0.591,0.705,9,-6.519,0,0.079,0.381,0.000116,0.131,0.27,121.799,215316,4,0,0,0,1,0,0,0,0,0,0,1
0.565,0.771,1,-5.22,1,0.213,0.00464,0,0.0568,0.573,168.385,225526,4,1,1,1,0,0,0,0,0,0,0,1
0.764,0.752,8,-3.713,0,0.0711,0.18,0,0.0701,0.698,100.066,187200,4,0,0,1,0,0,0,0,0,1,0,1
0.794,0.717,7,-5.73,1,0.251,0.0511,0,0.195,0.372,141.881,202816,4,1,1,1,0,0,0,0,0,0,0,1
0.696,0.678,4,-5.893,0,0.0735,0.582,2.22E-06,0.134,0.346,91.985,219202,4,0,1,0,0,1,0,0,0,0,0,1
